SRR1566022	SRR1566023	SRR1566024	SRR1566028	SRR1566029	SRR1566030	SRR2773794	SRR2773795	SRR2773796	SRR2773797	SRR2773798	SRR2773799
1937	1353	2406	3016	3023	3552	1419	3370	4646	2273	235	5953
5584	2931	2912	3642	2690	2286	3953	4107	4927	5546	114	3839
7187	3357	4240	4984	3594	4538	4768	4761	7706	6882	106	6082
2791	773	791	1617	970	906	1814	1154	1349	2631	38	1219
225	57	107	691	757	840	306	407	528	368	45	508
103	117	130	27	38	57	28	33	57	42	4	40
108	89	202	66	58	54	56	82	130	72	4	106
6242	2549	2421	4202	2379	2449	4320	3354	4211	5445	103	3381
10902	5731	6283	6901	5732	6000	7869	8305	11612	11360	210	8854
440	145	186	383	125	191	384	160	348	510	24	273
1620	826	1231	3331	2539	3864	1207	1891	2539	2527	74	2515
14	1	4	2	1	1	1	9	1	8	0	2
67	32	215	17	171	127	78	44	67	48	63	151
3536	1372	2947	1971	2047	2389	1490	2475	3637	2368	214	3874
3	0	3	2	3	3	5	5	2	4	0	6
562	234	405	98	181	155	211	341	391	382	25	374
2495	818	2121	850	1037	1065	751	1199	1778	1289	86	2377
103	69	94	232	196	285	90	214	324	137	5	280
258	147	166	249	160	188	125	163	235	201	8	315
450	276	518	436	421	411	153	278	440	339	16	522
2007	782	757	815	635	651	1100	938	1219	1341	41	955
0	1	1	2	1	4	0	0	3	0	0	3
615	284	694	726	528	849	479	570	1215	595	21	1228
0	2	0	4	2	4	0	1	2	0	1	1
3	1	0	0	0	0	0	3	1	3	1	2
10	2	0	6	2	2	6	4	3	1	1	4
16	12	23	141	92	116	10	20	25	196	14	80
2325	1308	1217	1289	1053	1045	1190	1552	2095	1674	175	1707
12	3	3	2	2	3	2	6	6	5	3	8
8	2	1	95	52	47	8	12	5	54	11	20
0	0	0	0	0	0	0	0	0	0	0	0
42	8	21	45	16	40	23	13	37	28	1	22
1333	986	1396	1864	1477	2071	1146	1907	2926	1216	79	2072
0	0	0	32	18	21	17	24	17	27	2	21
4018	2134	2965	3632	2889	3367	2797	3211	4836	4021	107	4725
4170	2025	1514	2067	1480	1276	3185	2417	2637	3381	168	1959
12130	5154	5001	7796	5636	5195	10317	9282	10695	13049	403	8529
9663	4304	3607	3984	3259	2633	7406	5034	6471	9543	194	4884
4914	1896	5232	6631	4419	4031	2195	3306	4085	5728	161	12632
431	135	345	434	249	222	142	177	261	269	16	849
2648	543	559	725	384	392	1184	536	746	1467	14	770
4021	1806	1920	3068	1965	2001	2363	2305	3117	3483	34	2867
3502	1442	1595	2175	1144	1259	2053	1700	2298	2970	49	2082
3367	1584	1355	2618	2192	1728	2679	2905	3099	3710	78	2452
5542	2955	2901	2539	2322	2199	3751	3807	4934	4743	141	3567
27	7	9	296	153	119	85	52	51	329	6	108
1524	342	854	1361	1013	911	1010	712	931	1379	58	2006
4	8	2	6	14	6	7	8	14	5	4	11
9	1	2	45	41	28	10	17	15	25	3	43
6	3	3	314	231	163	80	48	78	425	11	118
0	1	1	0	1	0	1	0	1	0	2	0
3	4	4	1	0	0	2	3	5	0	7	1
16712	5063	8283	6840	5900	5317	6198	6978	8605	8966	605	12447
0	0	0	0	0	0	0	0	0	2	5	0
6	1	0	0	0	0	0	0	1	1	5	0
20	3	6	60	44	45	28	41	51	31	0	26
19	3	5	24	21	21	20	30	28	22	0	15
4	2	6	8	7	4	4	1	4	5	2	4
0	1	2	0	0	0	0	1	1	0	0	1
2	3	5	1	1	0	3	1	5	1	1	6
0	0	0	1	0	0	2	0	0	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0
0	1	1	0	0	0	0	0	0	0	0	0
254	182	174	440	323	313	275	316	408	307	127	315
0	0	0	0	0	1	0	0	2	0	0	0
6	1	2	0	0	0	4	3	4	6	8	4
0	0	0	3	5	7	0	2	2	3	1	1
0	0	0	0	0	1	0	1	0	0	2	0
0	0	0	0	0	1	0	0	1	0	0	0
626	428	409	678	474	501	598	716	863	591	345	703
207	160	115	113	95	99	174	229	248	144	56	187
0	0	0	0	1	0	0	0	2	0	2	0
2	5	3	35	44	61	18	27	36	19	6	27
20	16	9	0	7	1	7	20	18	12	9	17
11	7	5	73	37	46	21	17	16	38	9	30
40	19	21	24	14	22	26	29	21	20	10	26
0	0	0	4	3	4	1	3	6	3	3	2
0	1	0	4	1	4	0	1	3	1	0	5
1052	97	289	740	478	524	458	312	355	761	77	778
3470	627	1416	2841	1850	2288	1708	1304	1759	2728	210	3601
672	464	315	315	145	164	367	461	451	312	34	354
0	0	0	1	1	1	1	5	2	0	0	0
2	3	2	16	10	9	0	4	2	4	3	5
1	3	0	19	9	15	6	4	12	21	6	12
30	8	12	137	89	69	59	47	50	104	2	95
2	5	1	2	7	0	2	7	3	1	3	6
93	45	53	190	148	138	134	144	167	114	39	120
2	0	0	194	98	127	143	119	128	121	4	91
6	1	1	10	2	3	5	7	5	5	2	7
0	1	1	1	0	1	1	1	0	0	1	0
52764	10432	6726	49951	17464	13447	23580	14084	14023	31607	1290	16462
0	1	5	0	1	0	0	3	3	2	3	0
2	0	0	1	0	0	0	1	0	0	2	0
7	4	1	6	2	4	4	4	10	7	6	7
8	4	2	0	0	1	5	0	3	2	3	2
2	2	7	8	8	8	3	1	10	2	4	11
0	1	0	2	1	1	3	0	5	0	6	1
17	5	7	2	1	2	2	2	0	4	0	9
26	20	19	3	0	3	5	10	10	7	0	12
16528	4353	7596	13704	11501	10842	9273	8652	11393	15654	821	18298
57	148	79	322	213	233	114	152	204	146	13	179
135	298	268	888	549	559	205	321	790	767	59	1508
0	0	0	0	1	3	4	2	5	1	5	3
1	0	1	5	0	3	2	2	1	3	4	5
3	0	0	1	1	1	4	3	4	6	15	5
5	1	0	3	0	0	1	2	2	0	1	2
11	2	1	6	8	8	8	8	7	7	4	10
32	24	21	10	7	7	19	31	35	18	13	24
7	2	5	0	0	0	0	1	3	3	1	3
2	0	0	0	0	0	0	0	1	0	1	1
13	13	11	10	6	7	8	6	16	3	9	4
78	35	26	3	4	5	26	30	22	17	4	15
9453	3688	2826	4255	4833	3208	7000	6347	6070	8111	400	4926
99	106	98	122	170	132	86	135	195	106	50	162
76	80	98	85	123	155	50	132	244	113	35	253
31	21	18	11	17	12	14	10	27	12	6	11
28	31	30	12	8	20	12	26	38	17	1	20
7	5	6	0	2	2	5	4	5	1	5	4
0	0	1	0	0	0	0	1	0	0	2	2
3252	1660	1626	404	287	297	1433	1453	1839	1520	154	1540
59	60	49	12	14	7	38	83	80	36	14	45
290	193	161	23	21	18	144	163	235	127	20	173
0	1	0	0	1	0	0	1	1	0	0	2
2	2	2	0	0	0	1	2	1	3	1	3
566	307	284	168	145	128	342	318	393	530	206	322
203	51	66	12	2	0	94	49	64	183	5	76
11	7	1	0	0	0	1	5	8	3	4	3
1050	436	352	644	419	433	808	634	771	1147	227	616
2	5	6	2	1	3	5	0	4	12	5	8
0	3	2	3	0	1	0	2	2	0	1	0
0	0	0	3	2	1	0	1	4	0	1	0
0	0	0	1	0	0	0	0	1	0	5	1
4	5	4	3	4	5	12	1	6	9	0	3
0	0	0	0	0	0	0	1	0	0	1	0
10225	2952	2513	5977	3137	3086	6792	4204	4991	9406	508	4369
16	7	10	0	1	0	6	4	10	16	8	10
0	0	3	10	6	2	2	7	1	5	0	10
54	19	30	220	165	210	130	156	247	177	4	148
3	0	0	719	366	307	1375	1108	1479	512	3	251
1035	573	734	933	424	522	676	736	1043	811	168	1096
3	0	4	64	34	24	10	9	4	31	6	16
0	0	0	2	1	0	1	0	0	0	0	0
9	1	3	25	5	10	6	2	11	44	0	19
14	4	19	19	6	10	12	7	18	46	1	26
15892	5976	5481	9216	6125	5190	11256	9836	11000	14950	1096	9291
2	0	1	1	1	3	0	2	3	3	6	3
9	9	4	0	0	0	2	2	7	2	0	6
0	0	0	76	68	67	34	46	46	32	1	33
3	0	0	17	16	12	12	15	3	10	6	11
2	1	0	0	0	0	0	0	1	0	1	0
16	6	7	40	15	20	8	13	17	15	2	14
0	0	0	5	0	3	2	1	0	2	0	1
0	0	0	0	0	0	0	0	0	0	0	1
3	0	0	0	0	0	1	1	0	0	1	1
5	1	0	0	0	0	1	0	4	2	0	3
19	31	13	3	0	1	7	0	3	20	0	6
8781	3271	2663	3284	1715	1782	4406	3305	4158	5990	237	3587
7	2	2	1	0	2	4	3	2	4	1	1
615	267	238	131	55	73	352	199	288	471	36	285
6772	2338	1919	2896	1828	1700	3913	2558	3156	5328	117	2870
6324	2642	2003	2948	1968	1808	3690	2918	3239	4912	375	3011
1	1	3	1	2	1	2	3	2	4	0	1
2	1	1	1	0	1	1	1	2	1	1	3
179	80	87	318	134	206	155	146	203	155	11	135
0	0	2	1	1	0	0	0	0	0	1	0
7826	3575	3842	4551	3630	3260	4324	4381	5228	6093	454	5583
13	6	6	1	0	3	18	22	20	40	7	27
1897	916	1200	4954	2215	3165	1971	2000	3400	1887	145	2890
123	60	47	5	1	6	37	27	30	41	3	23
4	5	9	567	289	334	110	98	158	182	9	150
2	2	2	0	0	0	1	2	1	0	1	2
9	4	9	6	10	5	6	12	8	6	4	8
314	148	109	97	76	46	159	169	149	185	9	203
357	107	119	113	81	74	169	152	150	197	9	238
1	1	0	0	0	3	1	2	1	0	4	1
1	0	0	0	4	2	1	0	1	0	1	0
0	0	1	0	0	0	0	0	0	0	1	0
2647	1571	1259	2685	2752	2127	1847	2382	2308	2234	406	2212
29	16	3	31	12	11	34	9	23	41	11	15
9	1	1	4	4	3	0	4	5	1	1	0
7	4	7	2	1	0	3	3	5	4	4	4
86	35	52	223	84	117	123	79	117	173	4	98
388	121	140	130	70	86	190	165	151	210	10	247
367	139	152	93	63	56	151	183	163	188	6	181
4	4	0	0	0	0	0	5	2	4	0	0
5	1	2	0	0	0	0	0	0	3	0	1
20	4	4	0	0	0	3	2	3	1	0	0
10	3	1	0	0	0	2	0	1	0	0	0
116	42	46	26	25	24	23	30	31	26	8	20
16	14	8	9	9	8	8	17	16	9	5	14
29	20	22	161	254	129	98	227	147	141	22	119
0	5	2	0	0	0	1	2	6	2	1	2
0	0	0	0	0	0	0	0	0	0	0	0
9	0	3	0	0	0	4	6	5	2	0	2
30529	14890	15265	21722	14496	15837	19210	19209	26479	26241	562	22386
30	13	7	72	46	56	47	43	46	32	18	26
200	91	90	0	0	0	45	72	100	61	15	68
3	3	20	4	1	7	1	2	3	3	3	4
0	0	0	0	1	2	0	0	0	0	1	0
8808	3165	2706	2599	1774	1566	3779	2726	3265	5011	92	3160
4084	1799	1537	1548	1128	1181	2106	2027	2332	2568	199	2106
0	0	0	0	0	0	1	0	0	0	2	0
17	23	32	11	4	8	7	7	15	11	2	15
6191	4385	2598	3589	3555	2497	3505	4413	3587	4313	412	3547
23245	8677	6303	16578	8552	7279	16963	11904	12630	23100	1940	10562
33	11	13	1	0	0	6	5	7	10	7	8
1	1	0	6	6	12	6	5	7	7	2	4
11	4	1	0	0	0	3	2	0	2	5	0
3	2	0	1	0	0	1	2	2	1	1	1
10	2	2	0	0	0	3	2	2	6	0	6
0	0	0	0	0	1	0	0	0	0	4	0
3	0	0	0	0	0	3	1	2	0	10	1
3359	1123	1048	706	696	868	1567	990	1649	1782	148	1642
81	48	56	2	0	0	61	29	41	66	35	23
0	0	0	0	0	0	0	0	0	0	0	0
29	24	34	0	0	0	20	26	42	28	8	30
13	20	11	2	0	2	6	11	10	14	1	15
7	2	0	3	3	0	4	3	0	2	1	2
0	0	1	0	0	0	1	1	0	0	2	0
7058	3211	2729	4094	2521	2202	3810	3752	4283	5329	621	3980
0	1	1	0	0	0	0	0	0	1	0	0
43	29	19	0	0	0	22	22	33	24	2	21
24	19	19	0	1	0	9	11	17	6	12	7
12734	4683	4032	7693	4690	4393	8489	6162	7410	11261	496	6401
4	7	8	4	2	1	6	5	11	2	7	5
14	4	3	0	0	2	2	6	1	4	1	4
18	24	14	1	1	0	4	11	9	13	2	15
2	2	0	1	0	4	3	2	0	1	6	1
0	2	2	0	2	0	0	4	5	2	2	3
26	17	23	405	379	215	141	199	165	179	9	185
651	335	329	686	398	514	573	667	799	544	212	655
24	31	26	2	4	15	24	44	49	33	13	32
2	2	1	0	0	0	1	2	1	0	1	1
7	2	2	1	0	1	0	3	3	1	0	2
5	9	3	0	0	2	0	7	4	2	1	4
0	1	1	4	1	2	2	1	1	0	0	2
3414	1990	2341	1533	1181	1377	1580	2073	2923	2428	80	2599
4080	2142	2431	3391	2328	2328	2940	2938	4109	4001	97	3284
2863	1432	1370	2150	1563	1572	2409	2044	2488	3050	63	2123
5003	3174	2696	3432	3233	2921	4350	4328	5836	5765	153	4283
24590	13832	14026	18228	12997	13636	17122	17971	24044	24014	807	19639
5393	3038	2989	3279	2979	2781	4292	4461	5821	5512	152	4283
645	266	272	477	346	294	569	436	579	665	12	414
2941	2483	2559	2135	2189	2398	2748	3650	5177	3112	267	3874
717	639	757	823	757	992	747	1236	1750	701	46	1399
2589	1012	907	1925	1146	1048	1790	1393	1536	2339	76	1555
1449	567	551	1240	742	637	1050	815	847	1316	44	966
3018	1590	1319	1551	1149	1105	2100	1823	2228	2575	69	1972
5768	1974	2500	3435	2194	2453	3521	2811	4126	4362	109	3933
1221	282	364	448	366	288	315	425	455	457	21	517
9201	3207	3141	3868	2452	2228	5184	3688	4922	7097	117	4061
43	22	20	6	6	7	10	18	32	13	3	33
767	1268	1509	529	698	891	812	2108	3552	602	25	2003
3683	2427	2190	3116	2259	3354	2952	4502	6677	2690	333	3898
6432	2212	2692	4340	2372	2762	3779	3047	4221	5058	154	4564
1492	932	813	1014	990	861	869	1159	1272	1185	41	1164
7119	3120	4362	6047	3862	4080	4446	4690	6607	5588	185	6300
3538	1289	2116	2451	1357	1714	1964	1975	3013	2528	130	2760
7170	3860	5829	7007	5659	7374	5555	6709	11240	6844	177	10484
4160	1885	1430	2009	1007	844	2376	1700	1982	3203	62	1729
2557	1674	1926	3058	2722	2775	2468	4284	5326	2371	177	3801
166	206	232	212	237	365	205	386	541	188	11	365
420	297	291	804	465	558	456	615	714	490	22	524
22	19	27	601	657	789	302	449	745	376	6	531
1832	642	680	1020	544	590	1117	749	1034	1288	25	992
3233	1087	1283	2354	1074	1308	1970	1446	2001	2592	48	1845
6199	2127	2418	4346	1776	2418	3672	2492	3946	5392	70	3638
1132	715	734	307	289	342	468	607	950	552	29	655
12031	8872	8555	7035	6773	6402	8382	10680	14958	11516	287	11253
904	361	573	239	206	268	544	510	964	673	24	602
2	4	4	2	2	9	1	6	19	1	2	5
25840	11588	8987	9695	9192	7410	16819	14757	17083	22655	569	11950
4386	2056	2360	3220	2289	2542	3637	3222	4684	5138	112	3520
8562	4723	5476	4713	3754	3971	5708	6112	8729	7542	197	7084
8834	3083	3055	3952	2339	2629	5440	3463	5042	7227	80	4148
4	4	7	2	2	2	3	5	14	4	0	11
4	2	2	1	2	0	1	2	8	1	3	4
3382	2444	1953	2176	2061	1530	2043	2528	2864	2713	57	2428
3724	2746	2214	2465	2298	1765	2305	2879	3303	3075	65	2796
13755	6135	8392	7935	4585	5897	7618	6592	11048	10918	176	9593
2539	709	846	1349	554	669	1457	706	1191	1998	19	1070
6431	3866	4125	4724	4525	4776	5153	5873	7966	5930	219	6707
9260	9435	13891	12721	14912	18968	9789	21517	35487	10332	643	26129
8795	3700	3759	5242	3389	3376	6196	4827	6709	8462	166	5092
31944	16702	13305	18618	15538	12607	21141	20812	23920	28161	634	18503
6014	3187	2432	4240	3898	2978	4176	4629	5023	5981	133	3959
6679	3943	4275	6203	5279	5822	6308	6970	10278	8124	200	7492
1254	742	1247	97	85	76	436	602	865	629	41	845
0	1	0	0	0	0	0	0	0	0	0	3
2217	1806	2556	1323	1284	1350	1258	1937	2860	1551	113	2453
3607	1981	1755	2013	1388	1244	2124	2062	2517	2712	90	2048
2	1	0	0	0	0	4	0	0	2	0	1
10610	3945	4470	5472	4115	3899	6792	5596	7606	9734	145	6033
12809	5122	6773	8600	5871	7294	7660	7091	11296	10398	1472	9720
48560	34921	36190	39051	38020	35783	32088	48595	60026	43993	4304	51140
3127	1529	1345	2458	1716	1453	2347	2261	2562	3112	78	2300
2687	1333	947	1811	1807	1386	2077	1993	2455	2650	54	1801
147	321	433	99	105	105	114	240	347	134	52	351
751	293	972	161	111	132	318	516	789	647	52	1273
480	346	1016	423	166	390	267	311	1054	441	34	1326
72	44	248	285	345	504	84	275	345	120	12	472
379	284	279	61	67	84	163	224	368	213	4	194
41927	27780	34463	26871	28232	30754	28112	38539	60664	40951	1437	46686
0	1	1	1	2	1	2	1	1	0	0	1
1968	1583	1808	3055	2728	3192	1814	2846	4153	2248	143	3731
3437	1748	1855	3655	2629	2859	2590	2793	3852	3398	125	3478
9038	3151	3848	5314	3759	4068	5332	4358	6048	6911	121	5481
2658	903	807	1583	1071	943	1730	1155	1412	2462	36	1294
17572	10680	14162	13592	9445	10875	13324	15023	24129	16862	885	20837
2181	788	850	1420	758	921	1354	1052	1558	1911	24	1321
27699	13657	15332	13981	14179	13240	17916	19979	28023	23806	912	25518
43985	40650	44599	41399	44898	47732	37027	60766	87137	47786	2208	67974
58	41	86	139	105	113	54	119	170	61	3	165
5285	2478	2662	3568	2271	2297	3753	3488	4637	5494	120	3628
4410	1863	2059	3742	2612	2591	3263	2818	3833	4189	83	3417
147	42	47	55	122	146	105	96	132	94	23	95
9862	4068	4890	6177	5032	5204	5995	6398	8042	7014	262	7676
1	0	1	1	0	1	2	0	1	2	0	1
9078	3617	3648	5319	2944	3136	5593	4426	5787	7729	136	4817
1094	762	832	889	590	709	670	921	1426	832	47	899
10945	6303	5754	5901	5565	5236	9117	9168	11965	12058	366	8700
22810	12311	14921	14196	11145	12234	13656	15348	22986	18383	509	21536
4197	1918	2887	2448	1575	2060	2327	2224	3769	3314	101	3549
33123	17299	17308	15120	11101	11847	21186	19778	27411	29325	550	22635
3063	1203	1125	1672	1057	925	1821	1532	1671	2549	57	1485
6252	1909	5403	3964	3640	2910	3981	2296	4341	4211	263	6202
337	261	375	510	412	376	237	370	589	427	13	570
300	96	204	148	220	224	23	23	53	82	32	64
266	81	185	140	211	207	6	6	15	62	18	38
1	1	1	2	6	4	2	8	3	1	2	4
44	355	459	192	470	548	140	611	1053	112	30	750
8682	3171	3457	6892	3114	3713	5555	4137	5711	7312	360	5614
365	276	228	955	639	579	541	620	753	645	68	537
2705	948	889	1554	811	745	1765	1119	1438	2452	53	1344
9611	3917	4092	11623	5032	6121	7264	6562	9102	6763	172	6834
1466	551	582	1098	779	787	1133	824	1223	1409	45	1111
5489	3085	2755	4947	3630	4459	5194	6090	7519	5001	805	5130
6883	3822	4292	7278	5594	7123	5725	7284	9058	6232	229	7998
26084	25567	31979	17442	29888	26102	17822	35322	51446	26492	1331	49831
4253	1598	1711	2674	1603	1615	2744	2039	2974	4022	68	2356
3870	1435	1489	2286	1257	1299	2340	1709	2424	3306	73	2031
10357	6570	5941	12346	9066	8584	12934	12335	14965	14575	780	12136
14473	9131	8849	14754	10386	11596	13053	15095	20493	14617	535	14655
52893	39626	37482	48733	40733	40686	44156	59442	79568	50660	1747	60415
1071	649	798	1068	786	1047	849	1399	1724	987	96	1417
829	466	558	826	534	717	679	1021	1234	729	69	956
9782	4042	4350	5469	3953	4988	5862	5452	7994	7656	279	6694
3438	1555	1793	1474	1019	1135	1692	1511	1990	2082	76	2030
974	301	414	321	204	234	528	330	510	622	10	569
8211	4308	3792	4483	2843	3051	5015	4411	6081	6792	92	5045
5063	2021	1514	2654	1669	1285	3505	2341	2480	4627	39	2129
2157	784	679	1062	773	545	1289	994	1012	1749	37	901
1463	485	488	768	394	438	946	549	801	1261	14	728
5052	1979	2011	2752	1746	2218	2958	2775	3829	3724	143	3254
17012	8169	8512	10687	8206	8839	12619	10854	16176	17184	411	12304
1164	673	559	1037	760	718	1085	976	1272	1250	40	979
8690	4665	4098	6251	6014	5780	6395	8097	10314	8718	244	7195
16920	8497	11465	17168	18782	17711	11408	17133	19257	15092	992	24639
0	0	0	0	1	2	0	0	2	0	0	0
5	1	0	3	3	5	2	3	4	2	0	3
3702	1834	2382	2561	2142	2366	2281	2756	4166	3216	115	3604
41	27	36	25	19	20	14	24	35	35	1	46
474	141	131	442	291	251	390	248	303	522	15	299
24519	13807	12644	17651	11794	11064	21062	18250	23387	26129	956	18396
16732	10381	8964	12567	8589	7888	16088	13945	17690	19067	786	13085
5476	2941	5137	7853	5515	7606	4284	7630	11725	4935	315	9233
3228	1433	1924	4914	4379	4439	2646	2979	4252	2627	147	3902
7979	3098	3263	5427	4383	4079	5371	5104	6142	6602	216	5317
23	28	59	148	333	359	78	268	324	94	17	205
0	1	5	1	1	2	2	2	5	0	0	3
0	1	1	1	0	2	2	3	0	0	1	0
0	2	0	0	0	0	1	0	1	1	0	1
0	2	0	0	0	0	1	1	4	1	0	0
0	1	0	1	0	0	0	0	1	2	0	0
1	0	1	0	0	0	0	2	1	1	0	0
3	5	2	0	0	0	3	3	6	3	0	5
7	16	22	12	7	6	8	23	13	3	3	32
1	2	3	27	5	3	1	4	2	2	0	2
3	1	1	2	10	0	0	2	2	1	0	3
15	3	6	26	15	11	13	15	25	7	0	19
0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	2	0	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0
0	1	2	2	2	0	1	2	0	1	0	2
20	22	21	10	14	8	6	13	21	12	0	17
9204	6709	9801	3624	2486	3262	4634	6553	11199	6386	208	9392
646	231	400	513	630	658	308	528	816	457	16	777
1140	380	684	1850	1547	1206	544	851	1240	1056	41	1426
115	51	75	146	223	235	49	107	244	76	6	174
13	27	28	21	40	52	8	50	63	23	2	53
141	176	215	148	187	244	123	278	423	206	37	374
17	13	12	1	1	5	12	7	12	78	2	44
6028	4140	4506	4124	4480	4650	5704	7285	10138	6000	572	6888
7470	3491	5486	4228	5254	5261	3422	5714	7812	4852	298	9171
0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
244	50	126	99	75	110	98	162	246	144	15	266
576	352	523	506	346	533	443	593	965	438	60	881
243	126	345	211	151	234	121	178	428	150	3	540
10369	4450	4482	6708	4541	4562	6959	5830	8033	9607	174	6508
6364	1815	1743	2970	1515	1636	4009	2172	2741	5094	175	2617
2621	926	999	1825	963	1059	1719	1124	1619	2545	30	1463
2028	1369	1795	1657	1223	1710	1330	1849	3063	1670	45	2441
619	339	378	769	470	570	453	492	755	566	20	681
697	643	691	991	881	1162	747	1391	2029	671	77	1300
8111	3941	3611	4164	3848	3602	5053	4739	6439	6969	134	4914
81	119	108	131	154	181	108	182	272	80	7	202
12513	5009	5520	9690	6306	6664	9289	7700	10679	12007	326	8894
538	157	207	253	175	179	281	230	354	322	10	261
102	49	241	171	117	142	96	54	116	64	18	86
450	398	330	451	342	463	470	702	914	389	59	551
1307	841	955	990	882	997	900	1246	1943	1181	88	1434
0	0	0	0	0	0	0	0	0	0	0	0
8006	2016	1717	5077	2801	2538	6303	3655	4239	8302	189	3438
4061	1883	2391	2138	1971	2103	2669	2810	4002	3541	99	3260
1137	661	688	1319	1431	1459	1106	1303	1942	1263	93	1537
167	75	125	186	215	283	146	203	403	214	23	349
412	228	304	493	711	629	374	477	755	478	30	696
7313	3213	2711	4225	3814	3946	5507	4983	6677	6549	218	4366
922	433	530	518	307	458	562	523	974	865	22	770
8461	3635	3004	3624	2907	2227	5584	4313	4954	7051	136	3681
1609	898	824	1525	929	937	1252	1104	1571	1380	63	1072
23613	11288	12042	14208	12552	14134	15807	17812	25366	22166	725	19098
3602	1346	1989	2103	1380	1739	2213	1835	3179	3315	88	2768
5747	2197	2492	3540	2231	2377	3528	2726	3958	5028	114	3738
2247	1091	897	1525	1102	1069	1427	1364	1688	1973	57	1556
3686	1181	1819	2743	1614	2103	2223	1889	3135	3211	40	2819
5601	8588	10121	7970	11991	13789	7884	16726	24464	7498	445	16919
511	372	298	1056	605	671	762	675	860	665	15	658
27	12	8	9	10	12	21	10	21	15	0	14
10704	7361	10513	13248	9410	13214	7949	11454	18802	9225	502	16396
67774	51548	56158	59256	66596	63568	55408	76640	111822	81830	1775	82100
27252	9807	8536	13441	8976	8664	18788	14016	16659	27058	509	12649
4154	2902	2941	5435	4514	4122	3119	4833	5317	3898	138	4789
2650	785	723	1623	1016	869	1981	1112	1251	2515	32	993
5574	1996	1767	3683	2163	1955	3935	2666	3158	5231	51	2567
6676	3288	3063	3756	2741	2616	3986	3760	4916	5674	105	4286
7077	4453	6180	4504	3976	4753	5327	6276	10500	6962	251	7355
9421	3294	3362	5014	2608	2396	6184	3772	5210	8962	146	4109
34583	33237	36555	38870	41631	47674	29009	50244	75468	37770	3727	60069
6173	7189	11073	9338	9212	14649	6680	11650	22696	8607	2084	17666
24216	10442	10777	15531	10884	11729	17451	15472	21244	24219	1893	17200
9174	4588	4723	6012	5206	5119	7033	6916	9440	9466	291	7107
250	153	226	245	137	134	169	215	220	148	7	293
0	0	0	1	0	0	0	0	0	0	0	0
132	152	173	111	134	185	99	216	385	122	18	238
0	0	0	1	0	0	0	0	0	0	0	1
16304	7274	5931	10500	8258	6898	14223	11539	13764	19647	431	10123
2083	1670	2132	900	1200	1459	1518	2273	3980	2191	54	2780
6740	4198	4343	5566	4707	4937	4908	5568	7570	6218	220	6915
3272	2052	2463	2776	2555	2749	2502	2979	4578	3480	72	3725
605	235	200	731	450	388	367	318	365	728	20	439
1542	886	1135	2244	1521	1656	1016	1449	1995	2472	80	2282
6545	4786	4371	5403	4829	4486	5646	7177	8351	6732	258	7069
12433	6132	6534	7259	5248	5455	9033	8745	12010	11803	399	9454
4806	4527	5231	8300	7145	7742	7494	10177	14516	7790	418	10411
6450	3527	3308	4966	2586	3251	4994	5070	6754	4753	324	4830
6862	3925	4269	5345	3038	3661	5508	5377	7408	5869	337	6153
4669	1991	2573	3669	2670	3017	3035	3801	5283	3371	290	4979
25601	10726	11344	12820	9938	10571	15050	12842	18317	20202	592	17531
3795	1437	1895	2755	1104	1885	2512	1609	2945	3306	292	2804
111	39	79	178	185	176	62	86	114	84	20	179
76648	30279	30946	49141	29426	30266	59892	37660	53840	78490	2620	46149
17919	11510	17547	22509	16648	19558	13023	19486	30219	16024	535	27019
3595	1751	1503	2258	1809	1876	2632	2362	2980	3435	110	2238
308	469	649	243	339	501	303	856	1476	282	26	898
364	424	373	426	513	457	437	844	1075	389	42	620
1732	991	1179	1539	1189	1256	1208	1323	2121	1825	35	1842
5498	2483	2677	3521	2546	2705	3334	3201	4442	4800	58	3784
4914	2198	2018	3002	1806	1778	3395	2791	3583	4752	82	2871
12122	6390	5954	7289	6209	6445	9815	9637	12863	12873	522	9927
6372	3320	2353	4658	3985	3001	5086	4455	5004	7509	101	3801
2040	1329	1387	2969	1745	2266	2138	2844	3862	1649	69	2632
4633	1547	1715	3518	1892	1904	3636	2277	3196	4995	73	2664
396	325	301	327	250	354	311	472	666	328	57	374
3211	1226	1094	2098	1226	1245	2457	1725	2089	2913	68	1570
422	924	903	436	772	731	716	1435	2179	677	168	1412
7862	13597	21517	15222	22622	28178	14375	35118	56169	13432	1261	41398
8999	2992	4384	5994	3732	4032	5883	4582	6706	7292	245	6628
10267	3991	5640	6855	4046	4832	6063	5658	8268	8744	214	7543
7114	2458	2529	4622	3023	2814	4465	3554	4047	5594	136	4293
2105	954	857	1339	972	1001	1310	1165	1481	1656	21	1451
2866	1116	1186	1684	1229	1097	1620	1540	1713	2074	42	1745
2511	850	705	1140	568	576	1563	959	1148	2182	23	893
7	11	11	6	7	11	8	19	24	1	2	9
5052	3155	3877	4624	4287	4981	4591	5742	9001	5543	657	6818
