SRR1566022	SRR1566023	SRR1566024	SRR1566028	SRR1566029	SRR1566030	SRR2773794	SRR2773795	SRR2773796	SRR2773797	SRR2773798	SRR2773799
2350	894	849	2345	1351	1370	1530	1612	1885	2132	37	1566
2209	709	853	1593	792	941	1451	926	1417	1955	28	1293
3104	1594	1108	2735	1921	1494	2021	2192	2128	2599	71	1940
11213	9077	13517	11551	11615	14742	9786	14583	23392	11839	5432	19487
523	186	177	1952	1986	1722	982	766	728	723	18	823
1343	1720	1703	4854	4294	6359	2897	5420	8446	2211	263	4786
15736	6968	6810	10484	7167	7052	10869	9411	12459	13930	378	11252
8389	2667	2801	3760	2987	3223	4731	3809	5111	6576	99	4074
552	247	242	489	307	281	315	356	445	627	13	415
6496	3165	3016	5719	4258	4424	5052	5128	6847	6181	945	5260
87	61	121	144	168	205	109	180	283	109	8	237
172	176	258	170	186	241	157	253	537	151	13	382
76	18	18	351	189	223	121	99	142	112	8	140
6435	1628	1618	4403	2572	2433	3759	2698	3355	5474	68	2893
5296	3300	4005	4222	3378	4040	4292	4729	7480	5640	203	6673
21	9	7	2	6	1	23	22	17	39	8	26
2464	858	700	1045	771	734	1426	964	1183	1973	23	1059
19791	10550	9691	11689	10915	10450	13939	15487	19465	19646	735	15862
434	530	1003	1104	1400	1689	589	1518	1970	849	231	2285
2819	1047	998	1606	970	767	1770	1293	1583	2337	41	1290
635	368	452	992	658	574	516	751	935	657	108	881
20	17	17	24	8	21	8	26	27	24	7	10
11	7	10	8	7	5	12	12	8	8	2	4
1180	144	182	747	520	449	178	306	311	355	12	555
1	0	0	0	0	0	1	0	2	0	0	1
111	62	65	5	2	2	76	54	77	66	4	73
0	1	0	2	4	1	2	1	1	3	2	1
0	0	0	0	0	0	0	1	0	0	0	0
2362	1755	1832	2345	2267	2605	2176	3204	4539	2222	229	3276
2179	833	823	2308	1479	1280	2056	1471	1809	2865	63	1699
12	60	102	40	147	188	48	221	326	47	11	178
33	30	17	13	7	17	25	38	43	28	1	34
8	4	9	4	1	1	5	7	4	4	0	11
1444	631	953	2351	1399	1593	1050	1156	1633	1679	77	1996
2965	891	961	3673	1615	1809	2609	1578	2107	3912	44	1999
3916	1288	1253	1314	881	944	1897	1401	1931	2349	44	1575
76	66	59	79	83	85	57	103	138	59	6	120
9380	3527	3244	5578	3397	3162	6611	4708	5546	9407	160	4807
276	77	141	199	89	177	107	88	179	173	9	366
30	15	13	10	6	5	12	8	15	7	1	20
3952	1867	1439	3775	2920	2085	4371	3439	3797	5896	109	2778
191	495	535	938	1756	2498	592	2073	3075	536	220	1759
69	25	58	17	4	3	30	17	26	46	1	26
9	7	22	2	1	1	3	1	3	7	0	7
21	6	20	2	0	0	1	0	4	3	0	3
2	0	0	0	1	0	1	3	1	0	1	0
229	41	50	252	251	219	167	172	215	215	9	208
154	118	303	744	346	462	195	157	361	414	20	854
0	0	0	0	1	0	0	0	0	0	0	2
608	483	556	1379	1273	1610	963	1399	2045	774	53	1366
2	5	0	52	26	26	11	19	23	30	0	33
2	0	0	18	4	13	3	3	5	3	1	5
190	34	34	165	98	91	127	80	105	181	8	112
5663	1757	1589	5931	2483	2533	3809	2783	3606	4962	109	3305
2043	539	523	1078	596	589	1197	713	855	1645	36	854
31	16	10	5	1	4	12	7	18	9	6	12
1490	488	391	245	141	186	593	454	632	836	8	447
1241	408	569	1303	869	867	829	817	1077	1165	35	1124
60	37	40	75	70	73	48	94	82	46	3	87
13250	5285	6039	8116	5324	6234	8468	6937	10347	12064	163	8239
1011	484	537	1024	606	665	790	776	994	1133	38	884
6541	3294	3798	5204	4483	4946	5339	5957	7993	6953	456	7050
135	27	57	28	13	18	40	44	64	50	4	86
67	20	38	111	58	71	41	76	108	61	3	79
22	14	11	0	1	2	8	15	15	18	10	19
39	31	29	3	6	3	27	47	43	36	2	54
28	24	27	11	6	4	35	17	23	45	49	33
3101	1137	1180	2340	1625	1532	2233	1625	2302	3143	29	1979
1120	447	775	789	925	837	651	865	1219	981	22	1224
10	3	8	3	18	14	8	7	13	6	1	11
10231	3689	3414	6388	4712	3805	6783	5507	6645	9483	204	5513
6340	1767	1590	4751	2292	2273	4915	2859	3609	6299	105	2947
2693	963	1789	2380	2312	2695	1655	2327	3338	2385	289	3497
41	18	34	29	28	26	31	41	43	41	1	32
1516	314	826	996	889	890	581	732	751	834	61	1661
37	17	26	1	0	3	13	15	27	32	1	20
279	298	348	433	501	658	384	646	1072	437	80	719
1	0	0	0	0	0	0	0	0	0	0	0
666	151	245	4	2	3	145	117	82	165	9	211
0	0	0	0	0	0	0	1	1	0	0	1
168	55	162	18	48	23	4	2	0	19	13	21
0	1	0	0	0	0	0	0	1	1	0	0
2156	1019	845	340	219	241	876	779	959	1283	27	844
1	1	1	0	2	0	1	0	2	0	0	0
569	246	263	66	44	45	240	175	284	245	10	186
2233	720	906	2215	1238	1508	1509	1268	1744	1644	29	1522
2605	756	658	1110	654	622	1288	880	1020	1519	34	1037
82	68	66	108	125	150	40	139	239	102	33	227
9	3	5	2	1	0	1	4	6	3	3	2
18	14	2	12	12	8	5	10	15	9	13	11
5	5	0	10	6	5	3	4	6	4	4	8
27	14	22	22	19	12	18	15	31	12	5	18
17	18	17	31	61	55	29	40	80	24	21	38
24	27	25	5	7	2	34	20	23	41	49	31
1252	524	533	1085	703	819	796	1016	1284	632	70	998
18	3	8	9	12	8	13	12	11	18	22	9
13761	7225	6490	7331	5953	6224	10062	9482	13152	13675	350	9503
1500	857	743	2405	1547	1795	1477	1846	2440	1288	57	1657
195	86	132	552	262	359	237	303	441	243	8	261
810	136	259	423	291	259	325	266	206	374	19	539
12	0	1	0	2	1	1	0	2	2	0	0
165	49	36	37	13	11	54	51	56	51	3	72
539	586	571	877	691	907	614	1166	1620	533	54	1021
319	228	278	598	677	609	479	566	864	667	395	686
7	2	3	0	0	0	1	1	1	4	0	0
1	2	2	121	69	71	44	34	47	44	5	39
26	29	19	32	39	30	43	33	57	56	94	57
2191	1085	1030	2151	1469	1529	2300	1892	2675	2524	144	1951
72426	35341	33409	44491	35084	34349	48823	46138	60361	68283	1250	47966
4769	1288	1116	2879	1594	1443	2887	1856	2026	3811	47	1899
24	5	4	31	25	17	13	7	15	27	0	18
6683	2660	3100	3897	2569	2710	4150	3148	4838	5851	72	3868
18075	8001	6691	8997	6654	6229	12040	10602	12798	17068	438	9617
1162	332	480	1570	974	867	947	738	952	1364	30	1166
1819	1269	915	1161	1055	1046	1177	1700	1920	1362	60	1513
5265	1721	1808	3907	2139	2415	3890	2638	3670	5220	87	3057
4954	2515	3096	6741	4734	5260	4124	5315	6902	5214	207	5968
9597	2474	3764	7554	4046	4618	7671	4345	5569	8282	230	7141
3036	626	1463	3386	1793	2239	3837	1464	1984	3879	83	3176
5780	1428	1495	2346	1499	1335	3309	2104	2368	3931	103	2392
1084	533	1164	2286	1034	1411	647	1051	1686	592	62	2218
3474	1974	2222	2933	2379	2764	3564	3682	5218	4044	470	3768
8	1	7	4	2	4	4	7	5	6	0	3
5	2	1	2	1	4	3	3	0	2	1	2
83	24	26	1	2	2	21	20	20	26	1	24
1044	415	551	1502	898	1104	834	890	1225	999	44	1171
28	7	28	54	33	80	34	31	74	42	2	56
4786	3183	3034	2493	2802	2410	3096	4260	5357	3974	357	4109
19	27	12	34	34	32	29	40	51	38	3	24
1	2	3	7	8	18	8	13	21	4	1	11
1981	625	798	1400	860	908	1350	1044	1352	1722	40	1233
11034	5876	8878	12602	10423	12817	9110	10045	15625	12596	337	16228
4995	1727	1692	1986	1755	1445	2842	2337	2978	3978	69	2156
5924	3275	3424	2893	3009	2347	4104	4012	5438	5839	112	4058
22928	12445	10455	18765	12953	14207	16478	17774	23443	22830	508	19833
894	420	577	856	531	570	482	695	972	645	83	817
51	115	225	16	6	10	27	97	160	39	12	178
318	73	92	289	177	194	187	178	241	186	13	222
2	1	0	3	4	3	2	5	4	1	1	2
392	70	79	290	91	70	80	50	36	192	7	67
4244	2272	1946	3203	2348	2097	3017	2852	3136	4039	63	2624
176	80	138	768	496	640	222	353	379	354	20	605
3837	2084	2163	3499	2284	2436	2991	3146	3907	4652	116	3195
4337	1550	1427	2953	2054	2116	3440	2485	3209	4393	153	2673
11041	5192	6454	11687	7743	10744	10457	8265	14821	15406	232	11430
101	34	68	282	180	228	123	114	153	150	4	156
740	431	767	1929	1120	1609	565	879	1219	756	55	1166
1687	1208	2337	4463	2728	3062	1321	2240	3158	1656	157	3340
422	151	233	778	768	679	233	376	454	430	23	635
1355	605	1155	3839	1955	2860	1196	1683	2292	1809	75	3067
742	438	555	767	569	592	443	754	981	609	34	1087
2201	1166	2134	3857	3176	3870	1841	3134	4636	2255	141	4242
1688	815	1734	3105	2622	3283	1474	2471	3844	1767	111	3362
0	3	4	0	1	2	3	2	7	0	4	6
1524	1163	1350	584	467	484	849	1086	1496	1221	39	1336
1185	938	1029	524	438	443	704	909	1193	1013	27	1041
542	177	169	11	7	6	130	138	175	80	4	87
19968	13157	16954	12608	13656	16661	13065	18307	30874	19480	323	23212
1782	924	1287	2206	1820	1760	1627	1818	2311	2606	53	2373
2802	1657	1761	3761	3482	4055	2592	3168	4930	3779	128	3693
2176	765	1234	2171	1206	1662	1247	1228	1781	1673	31	2253
4983	2192	1474	2600	1611	1400	2770	2190	2195	3969	39	1924
9718	3029	2341	5889	3206	2702	7720	4451	5185	11166	156	3941
1459	605	557	1634	1015	903	1268	959	1146	1615	31	1070
3258	1512	1537	2177	1647	1548	2215	2011	2743	3319	67	2210
5314	1787	1603	3172	2232	1792	3750	2384	2881	5193	74	2384
86	42	27	23	21	31	28	40	37	28	0	32
39833	33951	41256	41196	36549	44654	31928	47349	77086	43819	1204	62947
2110	1043	982	1007	826	676	1195	1232	1459	1766	34	1192
10836	6449	9395	7356	5938	6906	7349	7858	13603	9646	256	11521
126	64	184	54	29	51	77	64	103	130	17	126
5664	3795	5758	3157	3113	3289	2933	4305	6893	4525	139	6252
4809	2314	3243	3889	2451	3246	4075	3067	6081	4680	76	4796
0	0	1	8	2	0	5	3	3	8	0	3
4863	2259	1714	3438	1827	1464	3634	2431	2819	5352	131	2445
14030	5372	7578	12381	7417	9458	9858	8574	13742	14486	245	11921
1776	618	507	1392	923	767	1170	921	1025	1624	16	881
2844	1602	1413	2571	2648	2429	3561	3269	4076	4479	315	3047
339	162	115	238	234	138	336	219	233	349	7	200
5529	2361	2663	5184	4030	4270	4569	4389	5752	5703	147	4687
8409	3821	3458	5235	3662	3545	6303	4946	6389	8049	160	4865
0	0	0	1	0	0	0	0	0	0	1	1
1	0	2	0	0	0	0	0	0	1	1	0
2410	1079	1124	1386	896	962	1338	1290	1640	1743	328	1698
4	0	1	3	2	2	2	4	7	6	4	4
3636	1624	1699	3489	2038	2131	2521	2425	2975	3088	245	2993
9	7	7	15	7	8	15	13	12	10	7	18
405	202	176	2	1	0	128	115	143	301	6	200
177	101	99	116	98	119	129	165	179	130	13	163
0	1	1	0	0	0	1	0	0	0	2	0
1	2	0	0	0	0	0	0	6	0	0	1
23547	7810	8162	14743	8079	8952	15757	11265	15395	20642	427	13104
29	13	14	7	6	2	29	19	16	22	16	18
7	7	2	4	2	9	10	2	6	10	0	6
0	0	0	0	2	0	1	0	0	1	1	0
17182	4795	6566	15730	6642	9020	11460	8474	13206	14671	281	12518
229	69	70	59	25	21	78	65	66	105	2	75
10	1	6	0	1	0	1	2	4	1	2	2
0	0	0	18	19	6	8	5	11	5	1	4
23	12	16	5	7	6	6	20	24	9	4	12
0	0	0	0	2	5	2	0	1	1	1	1
7	1	0	50	35	40	25	20	24	33	3	27
216	128	107	672	467	392	356	372	369	410	178	293
7	1	1	2	3	2	1	4	3	1	1	3
4	2	1	4	5	3	7	2	10	12	5	6
4	4	3	68	49	39	22	33	31	45	5	35
39	16	28	66	25	34	51	46	60	52	11	25
352	152	131	524	337	372	257	223	311	296	19	268
121	91	64	10	5	6	57	46	49	54	2	46
6516	3212	2462	3769	3253	2497	4344	3654	4039	5763	204	3571
2624	1139	973	8	7	7	923	768	903	1002	11	719
734	388	394	27	4	18	249	243	311	337	21	276
3892	2346	1739	3954	3334	2599	3509	3037	3361	4896	207	3036
580	631	579	1	1	1	186	302	352	262	16	344
84	58	71	57	36	58	37	64	86	46	41	98
1	2	1	2	3	6	2	2	5	4	3	1
52	18	23	27	13	18	39	52	28	56	9	31
12181	3710	3192	8404	4995	4630	8780	6023	6826	12668	534	5821
8298	2836	2935	8055	4365	4764	6130	4744	6370	8623	304	5833
327	137	95	14	12	7	105	97	84	151	1	94
4	2	2	0	1	0	1	0	3	1	3	3
0	0	0	0	0	0	0	2	0	1	1	0
0	0	1	0	0	1	0	0	1	0	0	0
3	2	1	3	1	4	2	1	1	5	7	3
52	60	53	19	4	7	19	38	33	28	5	57
20	5	15	0	2	1	10	10	16	9	3	15
152	91	59	2	6	3	46	65	71	93	6	67
1809	1380	1354	2181	2471	2916	2439	3210	4528	2922	104	2966
11548	7268	9333	20899	17405	22104	12180	18243	25756	13596	3857	22051
5	2	6	13	8	7	13	11	13	10	46	26
7	7	2	15	20	19	4	10	23	6	17	15
652	112	100	414	231	212	399	233	238	514	10	204
5375	2924	3658	5748	4663	5338	4632	5849	9308	6458	118	7113
3630	1714	2026	3929	2726	3130	2710	3255	4769	2639	106	3052
3007	1118	1096	2386	1427	1290	1950	1514	1923	2665	57	1912
2102	732	812	1628	795	842	1382	928	1269	1908	38	1368
2	3	1	2	4	2	2	6	7	4	2	4
484	362	327	905	693	776	513	811	983	552	20	621
5036	2159	1764	5746	3541	3319	3991	2855	3221	6590	219	3577
1	0	1	3	1	3	1	3	3	1	0	2
2727	602	533	1785	982	951	2040	1051	1210	2662	105	1080
522	437	376	751	693	1018	640	1165	1643	612	91	941
62	14	54	18	6	13	31	27	46	42	3	154
2335	1357	1456	4510	3005	4123	2731	4080	5297	2557	127	3556
0	0	0	0	0	1	1	0	1	1	1	2
83	64	100	80	145	204	64	130	238	79	31	202
4840	2128	1676	1200	693	536	2505	1896	2289	3335	54	1617
152	48	130	208	49	149	135	62	210	212	4	175
2049	837	751	1528	779	917	1321	990	1326	1723	34	1080
8618	2465	2718	5278	2920	2872	6058	3286	4532	7125	117	3813
8924	4060	3059	7146	3838	3570	7188	5063	6191	9757	143	4850
3814	1939	2593	4461	3260	4003	3247	3733	5670	4007	230	5389
1047	813	798	2012	1778	1576	829	1511	1586	1125	133	1671
949	738	707	1883	1593	1284	733	1274	1216	991	38	1390
10	11	7	38	22	23	15	20	27	26	2	19
4	2	2	0	0	0	0	3	0	2	0	0
983	304	339	1	0	0	451	245	348	539	8	331
15	7	19	10	4	2	9	9	17	11	13	16
360	239	205	579	361	403	456	414	514	546	18	467
5916	1589	2093	4711	1784	2444	4089	2262	3575	5454	48	3287
3640	1265	1069	2699	1422	1522	2788	1728	2109	3873	75	1866
7688	3315	3003	3916	3190	3039	5499	4850	6582	6831	280	5003
4390	2549	2743	2059	2599	2655	3306	4098	5980	4515	179	4333
5440	2542	3230	5726	4162	4289	4192	4375	5997	5986	185	5707
3755	1658	1291	2716	1875	1597	2420	2094	2232	3256	67	2288
322	211	140	201	194	112	200	223	178	241	8	152
182	127	158	199	114	156	140	226	323	195	9	220
2	0	0	15	12	19	3	10	11	5	3	4
121	34	42	164	102	109	88	64	81	79	9	72
18	7	11	8	3	4	6	6	8	3	4	6
11	3	7	28	29	30	23	19	11	18	0	23
2	8	7	22	9	12	4	9	6	7	0	6
59	33	24	34	29	33	43	33	28	43	0	20
0	1	0	0	0	0	0	0	0	0	0	0
1	0	2	40	29	30	16	18	26	20	2	29
8300	2558	2090	5219	3064	2775	5560	3786	4467	7359	262	3750
3	1	0	0	0	0	0	0	1	1	0	3
60	37	68	1	4	3	35	21	79	32	13	38
0	0	2	0	0	0	0	0	0	0	0	1
1	0	0	0	0	0	0	0	0	0	0	0
0	1	1	0	0	0	0	1	0	0	1	0
884	392	332	1159	834	856	858	988	1011	857	322	813
212	35	58	27	10	21	30	22	27	82	3	46
0	0	0	4	1	5	3	5	2	5	4	2
1	1	0	0	0	0	0	0	0	0	1	0
664	359	392	322	240	229	302	377	523	353	61	474
606	165	239	1489	699	781	672	592	696	731	255	799
2	2	0	0	0	0	1	3	1	3	1	4
3	3	2	1	1	0	0	1	3	2	0	1
5	1	4	4	4	1	5	2	5	9	6	2
0	1	0	3	1	2	1	0	0	1	0	5
7162	3148	3573	9785	5277	6280	5645	5210	7386	6847	248	6855
0	0	1	0	0	0	0	0	0	1	1	0
1189	589	601	3541	1980	1989	1699	1678	1971	1964	304	1846
96	51	75	27	10	19	38	89	102	39	13	88
39	18	26	24	17	21	30	23	39	29	1	47
619	364	266	1669	985	1058	822	933	1144	805	133	845
3	1	4	1	0	1	1	4	2	0	2	8
4674	1987	1840	4371	3013	2941	3555	3413	4188	4562	145	3354
21695	9601	7937	17853	13334	10731	16868	14489	16556	22755	917	14315
12	9	5	30	21	16	16	10	16	20	7	12
20624	7068	7739	14878	8528	8867	13288	10328	14141	18792	411	13115
34	39	31	17	9	9	21	38	51	33	2	25
1	0	1	135	114	71	8	43	29	96	2	29
8	2	3	4	13	11	3	11	13	6	6	11
86	45	45	17	9	13	44	24	43	71	0	35
5636	2467	2252	5093	3172	3387	4132	3930	4744	5208	549	4048
163	67	77	351	113	202	171	133	220	157	12	163
8	0	2	23	14	18	10	5	10	8	2	12
4	5	1	10	11	5	3	4	9	11	1	4
6	0	2	1	2	1	2	5	0	6	1	8
7	7	10	2	0	2	5	10	8	7	0	5
33	18	12	25	21	23	26	25	38	25	4	31
2	1	2	2	4	4	3	1	3	2	0	2
3	3	5	0	0	0	0	0	6	1	0	7
154	117	91	210	148	172	147	182	226	160	137	158
3	0	1	4	8	5	11	3	1	3	0	4
7	5	3	70	46	51	29	25	27	40	1	33
12195	4976	4759	10492	6734	6347	7677	7611	8933	10665	455	8545
89	36	43	34	29	30	44	60	101	49	4	63
387	187	253	37	26	55	120	197	215	205	21	243
18926	9447	9938	14811	8604	9949	11342	12635	16791	15887	539	15069
6	4	8	2	2	0	4	1	7	4	1	4
81	24	18	8	3	4	16	19	16	25	4	16
365	98	135	166	62	127	213	120	191	299	66	268
2138	920	1089	3709	1551	1981	2078	1976	1857	3837	265	2508
158	51	88	17	6	13	62	57	54	138	43	121
351	195	237	550	272	300	299	428	482	369	240	456
0	0	0	0	0	0	0	0	0	3	1	0
0	0	0	0	0	0	0	0	0	0	0	0
208	82	90	8	8	5	90	72	82	147	2	114
0	1	0	0	0	0	0	0	0	2	0	0
4	4	4	0	0	0	0	1	2	3	0	0
3	3	2	0	0	0	1	0	3	5	0	2
118	91	86	254	131	159	136	138	208	120	99	142
10	6	3	36	29	24	28	22	35	26	3	26
1	1	2	0	0	0	0	0	0	0	0	1
0	0	0	1	0	1	0	1	1	0	0	1
8650	2167	1890	4857	2701	2683	5608	3160	3789	7311	211	3516
1369	536	659	69	31	37	458	505	666	508	98	649
189	93	101	3	0	3	53	49	38	64	7	66
8792	3733	3750	5880	3944	4096	5111	4703	6312	6615	659	5638
11053	4362	4789	7860	5116	5476	6810	6200	8534	9798	453	7288
16	11	9	0	0	2	5	6	4	6	5	3
45	40	48	2	3	2	19	28	47	27	3	36
5	2	2	5	4	0	13	5	3	4	6	1
4541	2113	1983	4399	2534	3240	2951	2791	3707	3569	460	3664
6	4	3	9	8	6	4	15	11	10	3	4
1	1	1	1	1	0	0	3	0	0	0	0
2507	1727	1627	4423	2858	2810	2753	2743	3469	3650	117	3159
0	5	3	1	0	3	2	2	2	4	0	2
0	0	0	0	0	0	0	0	0	1	1	0
14	8	9	5	0	1	5	4	10	4	3	5
0	0	0	0	0	0	0	1	1	0	1	1
22	16	17	4	0	4	11	22	22	7	1	15
701	414	413	453	283	364	507	493	790	472	77	497
6	5	2	0	1	0	4	5	8	4	11	4
7	2	4	0	0	0	3	3	6	4	3	7
1	3	2	0	0	0	4	4	4	1	0	3
0	0	1	2	0	0	0	2	1	2	8	2
0	0	0	1	1	1	0	0	2	1	0	0
12	15	14	0	1	0	4	16	16	9	8	15
4963	2559	2111	4632	3554	3112	4521	3999	4805	5956	339	3957
944	488	481	2289	1052	1368	1252	1060	1508	1127	137	1076
0	0	1	1	0	0	2	0	2	1	2	0
1388	446	762	297	199	193	505	516	605	631	185	845
5	1	2	25	13	22	18	10	16	12	1	16
0	0	0	2	2	2	3	1	3	2	0	6
6	2	1	0	0	0	3	2	5	1	5	8
3281	1595	1464	4235	3031	3025	3253	2987	3467	4117	499	3154
0	0	0	0	1	0	1	1	0	0	3	0
3374	1617	1373	3587	2765	2663	3005	2712	3120	3795	254	2899
0	0	0	0	0	0	0	0	0	0	0	0
2	1	1	3	0	4	0	2	0	4	1	4
1	2	4	0	0	0	1	0	1	2	0	0
3	2	4	0	0	0	0	0	2	1	0	1
0	1	2	0	0	0	2	0	1	1	0	2
43	29	13	41	32	31	214	49	39	23	6	27
1	3	2	11	6	4	197	6	7	3	0	1
1493	786	686	1866	1486	1736	1494	1882	2123	1441	972	1621
15	10	9	0	0	0	7	3	5	6	8	11
18	7	9	11	5	3	6	9	14	15	1	12
12	16	3	19	19	19	23	11	29	27	11	11
0	1	2	1	0	0	1	0	0	0	1	0
0	0	0	0	0	0	0	0	1	0	1	1
14	3	3	2	1	2	8	2	3	9	1	5
0	0	1	0	0	0	0	0	0	0	2	0
1	0	0	1	1	1	0	0	1	0	4	0
3029	1559	1474	703	676	692	1521	1668	2134	1851	273	1760
2	0	0	6	6	4	1	9	2	2	0	4
1885	1083	1058	572	527	472	972	1157	1505	1179	54	1228
72	72	78	536	455	383	198	281	299	235	10	279
451	322	242	3	5	6	194	208	261	196	10	269
1153	702	741	3	1	8	501	548	782	552	21	650
1452	575	425	2	0	0	559	383	417	774	15	370
3	1	1	8	9	8	9	4	5	4	0	4
1	2	3	7	7	8	7	5	3	6	4	7
173	123	125	146	129	155	106	102	134	130	132	127
0	6	2	1	1	4	3	1	2	0	4	0
1	1	1	3	2	0	3	0	0	0	0	0
44	46	64	3	4	10	4	11	11	10	2	11
0	1	0	0	0	0	2	1	1	0	1	0
8383	4594	3819	6028	4455	4213	5649	6031	6926	7788	190	5491
2	1	2	9	4	1	0	4	3	3	5	3
3	0	0	4	5	1	3	1	2	3	0	3
30478	10651	16294	27134	11459	14750	19887	14623	25830	27868	593	22954
4059	1600	1528	2741	1657	1716	2709	2103	2640	3540	678	2631
11	8	5	0	0	0	8	6	5	5	0	2
6	4	9	6	1	1	2	4	10	2	4	2
0	1	0	0	0	0	0	0	2	0	0	0
0	7	2	0	0	0	2	0	2	1	0	0
4	6	2	2	0	3	3	8	7	6	3	6
2	2	3	6	0	11	2	2	2	4	4	2
0	0	0	0	0	0	0	0	0	0	2	0
17178	8267	6475	19569	13742	9563	12328	14061	13061	13539	407	13610
7496	3561	2182	3944	3658	2795	5337	4234	4332	6634	100	4211
1548	1193	869	2633	1304	1518	1379	1630	1929	1295	431	1371
0	0	0	0	0	0	0	0	0	1	0	0
2	2	2	0	1	1	3	1	3	2	4	1
0	0	0	3	1	5	1	1	1	2	4	0
1	0	0	2	4	2	2	0	1	3	1	4
1477	669	543	1021	1003	1042	747	958	1061	832	292	1280
0	0	0	0	0	0	0	0	0	0	4	0
0	0	0	0	0	0	1	0	1	0	0	0
11	11	12	4	1	2	12	7	18	5	0	7
0	0	0	0	0	0	0	0	0	0	0	0
769	396	423	697	455	516	700	594	851	666	271	648
0	1	0	0	0	0	1	2	0	1	0	0
54	22	31	0	0	0	22	18	36	21	2	21
0	1	0	0	0	0	0	1	0	0	0	0
1	0	0	0	0	0	1	0	1	0	0	0
5	3	4	0	0	0	4	1	4	2	1	1
0	0	0	1	1	1	1	1	2	0	4	1
7808	7018	6635	6901	7884	7220	5462	8704	11038	7776	273	9687
0	0	0	3	2	1	0	1	2	0	2	1
0	0	1	2	1	3	1	1	0	2	0	0
20	13	5	7	6	4	15	10	19	14	2	16
3	1	2	0	0	0	1	1	1	1	9	1
4	0	0	0	0	0	0	0	0	0	3	2
2	1	0	0	0	0	2	3	1	0	1	0
408	285	217	130	74	72	282	266	358	187	15	225
1258	714	701	1526	1164	1130	1101	1425	1775	952	197	1341
86	29	21	4	15	6	39	35	32	36	1	58
1	0	0	0	0	0	0	0	0	1	0	0
18	8	9	3	4	5	9	5	8	13	2	11
34	24	21	5	7	2	16	10	16	23	4	24
66	47	36	5	5	4	28	28	33	57	3	49
25	13	9	0	0	0	1	10	12	5	2	15
3940	1786	1753	4765	2963	2861	3270	2922	3681	4184	234	3469
10	2	2	1381	847	730	615	572	578	619	23	380
9	6	5	0	0	0	7	10	16	11	9	30
186	203	177	19	19	26	105	148	167	117	77	232
12	8	9	7	9	10	12	24	30	18	3	30
1	2	0	0	0	0	2	1	2	0	0	0
3	9	4	0	1	0	0	6	7	0	0	1
1585	779	927	1980	1044	1388	1449	1167	1945	2050	105	1884
4	2	3	1	0	0	2	1	2	1	1	1
1765	3003	3353	2183	3277	3918	2782	5537	8335	2665	210	5598
4545	1682	1680	4456	2714	2530	3550	2861	3424	4998	109	2909
3081	975	1106	1814	1145	1111	1775	1320	1742	2541	71	1932
1168	471	511	724	521	497	631	653	785	858	41	686
1773	1390	2356	1872	1704	2312	1707	4259	5363	1662	113	4899
1073	1082	2445	683	1334	1490	1060	2007	3353	1004	150	4212
2918	2140	2912	4678	3972	3979	2883	4806	6305	3711	282	6584
9729	3881	3557	6836	4575	3643	8045	5661	6707	10563	217	5126
1962	851	916	1783	1082	1252	1486	1212	1701	2009	26	1573
2719	1530	1399	2853	1929	1731	2505	2205	2756	3692	66	2298
0	1	2	0	1	0	0	0	2	1	0	1
23	86	146	24	68	127	36	158	277	18	8	262
3034	2309	1927	1705	1956	1511	2292	2865	3496	3272	127	2624
4254	1689	1779	2679	1826	1732	2391	2438	2863	3341	82	2609
15778	7721	8580	13705	9801	10047	10196	11389	14927	15383	357	13920
10095	2988	4863	7956	5168	6079	5469	5263	7508	7435	146	8839
5147	2707	3025	4595	2779	3075	3662	3829	5222	4811	154	4431
2543	1735	2027	1778	1228	1472	1555	2201	3080	2175	96	2529
1720	875	1155	1222	737	913	1024	1166	1593	1562	60	1535
6360	4695	5368	8502	9106	9106	6548	10077	12720	7824	312	11439
3242	846	1353	3808	1611	2230	2383	1815	3004	3414	48	2988
189	160	148	4	5	2	56	65	92	40	1	48
1949	2174	2340	1626	2391	2781	2020	3874	6409	2855	97	4556
1241	1440	2081	1560	1259	2010	969	2229	3890	1165	63	2635
2089	1871	1769	2064	2744	2466	2002	2854	3896	2716	112	3347
15663	7155	8723	17801	11786	13046	12308	13466	18971	15774	461	16990
4676	2100	2113	3633	2720	2334	3477	2841	3629	4037	83	2963
2774	1104	864	2555	1574	1371	2269	1696	1912	2701	70	1627
13915	5710	7053	9039	5359	6827	8667	7427	11789	11755	238	10157
13828	5575	6880	9007	5326	6786	8624	7348	11641	11710	236	10027
311	1681	2935	1223	2656	5122	747	4872	10359	657	440	6269
1	1	1	5	0	1	3	3	4	2	4	7
3073	1234	952	1482	979	912	1731	1278	1539	2407	65	1437
621	667	515	427	409	373	405	647	753	510	17	672
684	300	241	664	327	390	553	329	470	639	15	467
6039	2007	2114	4206	2631	2945	4261	3235	4375	6216	201	3833
936	479	511	1871	1281	1355	1077	1130	1445	1473	83	1173
952	937	730	384	599	611	581	1275	1522	562	32	1198
2783	1697	1249	1482	1018	978	1552	1499	1739	2026	36	1626
5287	2199	2823	3967	3396	3633	4762	4525	6428	6300	369	5529
610	726	469	957	639	412	1074	783	939	1198	36	705
865	1522	1511	1297	1624	1629	1868	2787	4083	2078	121	2677
233	151	203	1193	998	1123	645	626	895	881	14	739
191	121	118	467	287	356	239	281	409	292	2	256
